region16,anio,indicador,etiqueta,est,se,li,ls,region_nombre
12,2019,rvi,Robo con violencia o intimidación,0.856333511051132,0.620050225614728,-0.358942599759669,2.07160962186193,Magallanes
12,2019,rps,Robo por sorpresa,1.49931804639528,0.580068166519975,0.362405331437943,2.63623076135261,Magallanes
12,2019,hur,Hurto,4.54584190251489,0.922978472450904,2.73683733800532,6.35484646702445,Magallanes
12,2020,vh_dmcs,Hogar víctima de delito (DMCS),4.30360597837969,1.13326743346898,2.08244262392835,6.52476933283104,Magallanes
12,2020,pad,Percepción: aumentó la delincuencia en el país,73.1435275935678,2.41326367827439,68.4136176989513,77.8734374881842,Magallanes
12,2020,rvi,Robo con violencia o intimidación,0.506650926560474,0.341193563536704,-0.162076169728345,1.17537802284929,Magallanes
12,2020,rps,Robo por sorpresa,0.28188644455487,0.18913500723461,-0.0888113578406879,0.652584246950429,Magallanes
12,2020,hur,Hurto,1.47426764399459,0.531614035847834,0.432323280056853,2.51621200793233,Magallanes
12,2021,vh_dmcs,Hogar víctima de delito (DMCS),3.18412149702606,0.576024617070872,2.05513399335868,4.31310900069345,Magallanes
12,2021,pad,Percepción: aumentó la delincuencia en el país,80.8315361207335,1.22283420698427,78.4348251159807,83.2282471254863,Magallanes
12,2021,rvi,Robo con violencia o intimidación,0.057911295733442,0.0580770464558293,-0.0559176236484429,0.171740215115327,Magallanes
12,2021,rps,Robo por sorpresa,0.154735314221896,0.0915998484274496,-0.0247970896852331,0.334267718129025,Magallanes
12,2021,hur,Hurto,0.507890388032668,0.190758466664376,0.134010663624407,0.881770112440929,Magallanes
12,2022,vh_dmcs,Hogar víctima de delito (DMCS),3.87803718669691,0.574547390252812,2.75194499438992,5.0041293790039,Magallanes
12,2022,pad,Percepción: aumentó la delincuencia en el país,90.506491887872,1.01165184081303,88.5236907149848,92.4892930607592,Magallanes
12,2022,rvi,Robo con violencia o intimidación,0.203739510250652,0.11859590030695,-0.028704183065073,0.436183203566377,Magallanes
12,2022,rps,Robo por sorpresa,0.188639857769436,0.113517102274615,-0.0338495743181588,0.411129289857032,Magallanes
12,2022,hur,Hurto,1.25266112864851,0.29831342411,0.667977561288083,1.83734469600893,Magallanes
12,2023,vh_dmcs,Hogar víctima de delito (DMCS),3.79194538064955,0.567048730364901,2.68055029165518,4.90334046964392,Magallanes
12,2023,pad,Percepción: aumentó la delincuencia en el país,85.5527893423894,1.13387850181309,83.3304283159916,87.7751503687873,Magallanes
12,2023,rvi,Robo con violencia o intimidación,0.462873449868765,0.276405968001286,-0.0788722925256861,1.00461919226322,Magallanes
12,2023,rps,Robo por sorpresa,0.203813529758699,0.159494203931169,-0.10878936568928,0.516416425206678,Magallanes
12,2023,hur,Hurto,0.809531710851539,0.310257029028668,0.201439108004953,1.41762431369813,Magallanes
12,2024,vh_dmcs,Hogar víctima de delito (DMCS),7.45670587170552,0.96045371316855,5.5742511850774,9.33916055833364,Magallanes
12,2024,pad,Percepción: aumentó la delincuencia en el país,85.8365874199381,1.34000780894575,83.210220375402,88.4629544644742,Magallanes
12,2024,rvi,Robo con violencia o intimidación,0.561378787433329,0.252072517060071,0.0673257325032306,1.05543184236343,Magallanes
12,2024,rps,Robo por sorpresa,0.653819859359745,0.314484660587112,0.0374412509187022,1.27019846780079,Magallanes
12,2024,hur,Hurto,1.98985987834689,0.489396992632951,1.0306593986441,2.94906035804969,Magallanes
13,2018,vh_dmcs,Hogar víctima de delito (DMCS),30.1188661964009,0.843288426444623,28.46605125199,31.7716811408118,Metropolitana
13,2018,pad,Percepción: aumentó la delincuencia en el país,76.0124319734124,0.984750879247525,74.0823557163431,77.9425082304817,Metropolitana
13,2018,rvi,Robo con violencia o intimidación,8.88516601944699,0.680630498914802,7.55115475479445,10.2191772840995,Metropolitana
13,2018,rps,Robo por sorpresa,6.03415550766833,0.462388533938732,5.12789063428414,6.94042038105252,Metropolitana
13,2018,hur,Hurto,11.3489616236345,0.443109887293826,10.480482203345,12.217441043924,Metropolitana
13,2019,vh_dmcs,Hogar víctima de delito (DMCS),27.4498739849305,1.18053692831011,25.1360641230231,29.7636838468378,Metropolitana
13,2019,pad,Percepción: aumentó la delincuencia en el país,81.1542504069454,0.797989818604213,79.5902191024515,82.7182817114393,Metropolitana
13,2019,rvi,Robo con violencia o intimidación,7.43252765111771,0.606821296982229,6.24317976398065,8.62187553825476,Metropolitana
13,2019,rps,Robo por sorpresa,5.79812118378452,0.545110150354114,4.72972492148324,6.8665174460858,Metropolitana
13,2019,hur,Hurto,10.2502864331287,0.727148427920318,8.82510170299001,11.6754711632675,Metropolitana
13,2020,vh_dmcs,Hogar víctima de delito (DMCS),22.818404307361,0.719717859354223,21.4077832239964,24.2290253907255,Metropolitana
13,2020,pad,Percepción: aumentó la delincuencia en el país,86.5709187422993,0.655646918051097,85.2858743963445,87.8559630882541,Metropolitana
13,2020,rvi,Robo con violencia o intimidación,7.1304801271677,0.523949728844996,6.10355752892198,8.15740272541342,Metropolitana
13,2020,rps,Robo por sorpresa,5.3691955835166,0.522756300316785,4.3446120622043,6.3937791048289,Metropolitana
13,2020,hur,Hurto,4.85080803144495,0.395312241646929,4.07601027516917,5.62560578772072,Metropolitana
13,2021,vh_dmcs,Hogar víctima de delito (DMCS),20.8362695335902,0.869497112728768,19.1320865079802,22.5404525592001,Metropolitana
13,2021,pad,Percepción: aumentó la delincuencia en el país,87.325265583017,0.665774554274611,86.0203714348155,88.6301597312184,Metropolitana
13,2021,rvi,Robo con violencia o intimidación,5.59420256064601,0.481916743568919,4.6496630997041,6.53874202158792,Metropolitana
13,2021,rps,Robo por sorpresa,4.151983418355,0.434014305348787,3.30133101109621,5.00263582561379,Metropolitana
13,2021,hur,Hurto,5.91769429504789,0.58376785703965,4.77353031991805,7.06185827017773,Metropolitana
13,2022,vh_dmcs,Hogar víctima de delito (DMCS),27.6707730925011,1.0493408482011,25.6141028225202,29.7274433624819,Metropolitana
